,iter,method,num_tweets_tested,num_tweets_predicted_right,real_acc,adj_acc
402,80,PassiveAggressiveClassifier: C = 0.01,49,0.0,0.0,0.51
403,80,MultinomialNB TfidfVectorizer,49,0.0,0.0,0.51
404,80,LinearSVC: C = 0,49,0.0,0.0,0.51
405,81,MultinomialNB CountVectorizer,61,1.0,0.01639344262295082,0.4
406,81,SGDClassifier,61,0.0,0.0,0.39
407,81,PassiveAggressiveClassifier: C = 0.01,61,0.0,0.0,0.39
408,81,MultinomialNB TfidfVectorizer,61,0.0,0.0,0.39
409,81,LinearSVC: C = 0,61,1.0,0.01639344262295082,0.4
410,82,MultinomialNB CountVectorizer,64,0.0,0.0,0.36
411,82,SGDClassifier,64,0.0,0.0,0.36
412,82,PassiveAggressiveClassifier: C = 0.01,64,0.0,0.0,0.36
413,82,MultinomialNB TfidfVectorizer,64,0.0,0.0,0.36
414,82,LinearSVC: C = 0,64,1.0,0.015625,0.37
415,83,MultinomialNB CountVectorizer,43,4.0,0.09302325581395349,0.61
416,83,SGDClassifier,43,0.0,0.0,0.57
417,83,PassiveAggressiveClassifier: C = 0.01,43,0.0,0.0,0.57
418,83,MultinomialNB TfidfVectorizer,43,0.0,0.0,0.57
419,83,LinearSVC: C = 0,43,1.0,0.023255813953488372,0.58
420,84,MultinomialNB CountVectorizer,49,1.9999999999999998,0.04081632653061224,0.53
421,84,SGDClassifier,49,0.9999999999999999,0.02040816326530612,0.52
422,84,PassiveAggressiveClassifier: C = 0.01,49,0.9999999999999999,0.02040816326530612,0.52
423,84,MultinomialNB TfidfVectorizer,49,0.0,0.0,0.51
424,84,LinearSVC: C = 0,49,1.9999999999999998,0.04081632653061224,0.53
425,85,MultinomialNB CountVectorizer,39,1.0,0.02564102564102564,0.62
426,85,SGDClassifier,39,0.0,0.0,0.61
427,85,PassiveAggressiveClassifier: C = 0.01,39,0.0,0.0,0.61
428,85,MultinomialNB TfidfVectorizer,39,0.0,0.0,0.61
429,85,LinearSVC: C = 0,39,0.0,0.0,0.61
430,86,MultinomialNB CountVectorizer,62,1.0,0.016129032258064516,0.39
431,86,SGDClassifier,62,1.0,0.016129032258064516,0.39
432,86,PassiveAggressiveClassifier: C = 0.01,62,1.0,0.016129032258064516,0.39
433,86,MultinomialNB TfidfVectorizer,62,0.0,0.0,0.38
434,86,LinearSVC: C = 0,62,1.0,0.016129032258064516,0.39
435,87,MultinomialNB CountVectorizer,52,2.0,0.038461538461538464,0.5
436,87,SGDClassifier,52,1.0,0.019230769230769232,0.49
437,87,PassiveAggressiveClassifier: C = 0.01,52,1.0,0.019230769230769232,0.49
438,87,MultinomialNB TfidfVectorizer,52,0.0,0.0,0.48
439,87,LinearSVC: C = 0,52,2.0,0.038461538461538464,0.5
440,88,MultinomialNB CountVectorizer,29,0.0,0.0,0.71
441,88,SGDClassifier,29,0.0,0.0,0.71
442,88,PassiveAggressiveClassifier: C = 0.01,29,0.0,0.0,0.71
443,88,MultinomialNB TfidfVectorizer,29,0.0,0.0,0.71
444,88,LinearSVC: C = 0,29,0.0,0.0,0.71
445,89,MultinomialNB CountVectorizer,38,1.0,0.02631578947368421,0.63
446,89,SGDClassifier,38,1.0,0.02631578947368421,0.63
447,89,PassiveAggressiveClassifier: C = 0.01,38,0.0,0.0,0.62
448,89,MultinomialNB TfidfVectorizer,38,0.0,0.0,0.62
449,89,LinearSVC: C = 0,38,1.0,0.02631578947368421,0.63
450,90,MultinomialNB CountVectorizer,39,2.0,0.05128205128205128,0.63
451,90,SGDClassifier,39,0.0,0.0,0.61
452,90,PassiveAggressiveClassifier: C = 0.01,39,1.0,0.02564102564102564,0.62
453,90,MultinomialNB TfidfVectorizer,39,0.0,0.0,0.61
454,90,LinearSVC: C = 0,39,2.0,0.05128205128205128,0.63
455,91,MultinomialNB CountVectorizer,45,2.0,0.044444444444444446,0.57
456,91,SGDClassifier,45,1.0,0.022222222222222223,0.56
457,91,PassiveAggressiveClassifier: C = 0.01,45,0.0,0.0,0.55
458,91,MultinomialNB TfidfVectorizer,45,0.0,0.0,0.55
459,91,LinearSVC: C = 0,45,3.0,0.06666666666666667,0.58
460,92,MultinomialNB CountVectorizer,55,0.0,0.0,0.45
461,92,SGDClassifier,55,0.0,0.0,0.45
462,92,PassiveAggressiveClassifier: C = 0.01,55,0.0,0.0,0.45
463,92,MultinomialNB TfidfVectorizer,55,0.0,0.0,0.45
464,92,LinearSVC: C = 0,55,0.0,0.0,0.45
465,93,MultinomialNB CountVectorizer,56,1.0,0.017857142857142856,0.45
466,93,SGDClassifier,56,0.0,0.0,0.44
467,93,PassiveAggressiveClassifier: C = 0.01,56,0.0,0.0,0.44
468,93,MultinomialNB TfidfVectorizer,56,0.0,0.0,0.44
469,93,LinearSVC: C = 0,56,0.0,0.0,0.44
470,94,MultinomialNB CountVectorizer,63,2.0,0.031746031746031744,0.39
471,94,SGDClassifier,63,1.0,0.015873015873015872,0.38
472,94,PassiveAggressiveClassifier: C = 0.01,63,1.0,0.015873015873015872,0.38
473,94,MultinomialNB TfidfVectorizer,63,0.0,0.0,0.37
474,94,LinearSVC: C = 0,63,1.0,0.015873015873015872,0.38
475,95,MultinomialNB CountVectorizer,60,3.0,0.05,0.43
476,95,SGDClassifier,60,0.0,0.0,0.4
477,95,PassiveAggressiveClassifier: C = 0.01,60,0.0,0.0,0.4
478,95,MultinomialNB TfidfVectorizer,60,0.0,0.0,0.4
479,95,LinearSVC: C = 0,60,2.0,0.03333333333333333,0.42
480,96,MultinomialNB CountVectorizer,61,5.0,0.08196721311475409,0.44
481,96,SGDClassifier,61,1.0,0.01639344262295082,0.4
482,96,PassiveAggressiveClassifier: C = 0.01,61,1.0,0.01639344262295082,0.4
483,96,MultinomialNB TfidfVectorizer,61,0.0,0.0,0.39
484,96,LinearSVC: C = 0,61,1.0,0.01639344262295082,0.4
485,97,MultinomialNB CountVectorizer,68,2.0,0.029411764705882353,0.34
486,97,SGDClassifier,68,1.0,0.014705882352941176,0.33
487,97,PassiveAggressiveClassifier: C = 0.01,68,1.0,0.014705882352941176,0.33
488,97,MultinomialNB TfidfVectorizer,68,0.0,0.0,0.32
489,97,LinearSVC: C = 0,68,1.0,0.014705882352941176,0.33
490,98,MultinomialNB CountVectorizer,73,2.0,0.0273972602739726,0.29
491,98,SGDClassifier,73,1.0,0.0136986301369863,0.28
492,98,PassiveAggressiveClassifier: C = 0.01,73,0.0,0.0,0.27
493,98,MultinomialNB TfidfVectorizer,73,0.0,0.0,0.27
494,98,LinearSVC: C = 0,73,4.0,0.0547945205479452,0.31
495,99,MultinomialNB CountVectorizer,74,1.0,0.013513513513513514,0.27
496,99,SGDClassifier,74,0.0,0.0,0.26
497,99,PassiveAggressiveClassifier: C = 0.01,74,0.0,0.0,0.26
498,99,MultinomialNB TfidfVectorizer,74,0.0,0.0,0.26
499,99,LinearSVC: C = 0,74,0.0,0.0,0.26
500,100,MultinomialNB CountVectorizer,68,1.0,0.014705882352941176,0.33
501,100,SGDClassifier,68,1.0,0.014705882352941176,0.33
502,100,PassiveAggressiveClassifier: C = 0.01,68,2.0,0.029411764705882353,0.34
503,100,MultinomialNB TfidfVectorizer,68,0.0,0.0,0.32
504,100,LinearSVC: C = 0,68,1.0,0.014705882352941176,0.33
505,101,MultinomialNB CountVectorizer,63,5.0,0.07936507936507936,0.42
506,101,SGDClassifier,63,1.0,0.015873015873015872,0.38
507,101,PassiveAggressiveClassifier: C = 0.01,63,1.0,0.015873015873015872,0.38
508,101,MultinomialNB TfidfVectorizer,63,0.0,0.0,0.37
509,101,LinearSVC: C = 0,63,1.0,0.015873015873015872,0.38
510,102,MultinomialNB CountVectorizer,60,2.0,0.03333333333333333,0.42
511,102,SGDClassifier,60,0.0,0.0,0.4
512,102,PassiveAggressiveClassifier: C = 0.01,60,0.0,0.0,0.4
513,102,MultinomialNB TfidfVectorizer,60,0.0,0.0,0.4
514,102,LinearSVC: C = 0,60,1.0,0.016666666666666666,0.41
515,103,MultinomialNB CountVectorizer,45,1.0,0.022222222222222223,0.56
516,103,SGDClassifier,45,0.0,0.0,0.55
517,103,PassiveAggressiveClassifier: C = 0.01,45,0.0,0.0,0.55
518,103,MultinomialNB TfidfVectorizer,45,0.0,0.0,0.55
519,103,LinearSVC: C = 0,45,0.0,0.0,0.55
520,104,MultinomialNB CountVectorizer,55,1.0,0.01818181818181818,0.46
521,104,SGDClassifier,55,0.0,0.0,0.45
522,104,PassiveAggressiveClassifier: C = 0.01,55,0.0,0.0,0.45
523,104,MultinomialNB TfidfVectorizer,55,0.0,0.0,0.45
524,104,LinearSVC: C = 0,55,0.0,0.0,0.45
525,105,MultinomialNB CountVectorizer,54,2.0,0.037037037037037035,0.48
526,105,SGDClassifier,54,0.0,0.0,0.46
527,105,PassiveAggressiveClassifier: C = 0.01,54,0.0,0.0,0.46
528,105,MultinomialNB TfidfVectorizer,54,0.0,0.0,0.46
529,105,LinearSVC: C = 0,54,0.0,0.0,0.46
530,106,MultinomialNB CountVectorizer,51,0.0,0.0,0.49
531,106,SGDClassifier,51,1.0,0.0196078431372549,0.5
532,106,PassiveAggressiveClassifier: C = 0.01,51,1.0,0.0196078431372549,0.5
533,106,MultinomialNB TfidfVectorizer,51,0.0,0.0,0.49
534,106,LinearSVC: C = 0,51,0.0,0.0,0.49
535,107,MultinomialNB CountVectorizer,47,1.0,0.02127659574468085,0.54
536,107,SGDClassifier,47,0.0,0.0,0.53
537,107,PassiveAggressiveClassifier: C = 0.01,47,0.0,0.0,0.53
538,107,MultinomialNB TfidfVectorizer,47,0.0,0.0,0.53
539,107,LinearSVC: C = 0,47,0.0,0.0,0.53
540,108,MultinomialNB CountVectorizer,58,2.0,0.034482758620689655,0.44
541,108,SGDClassifier,58,1.0,0.017241379310344827,0.43
542,108,PassiveAggressiveClassifier: C = 0.01,58,1.0,0.017241379310344827,0.43
543,108,MultinomialNB TfidfVectorizer,58,0.0,0.0,0.42
544,108,LinearSVC: C = 0,58,2.0,0.034482758620689655,0.44
545,109,MultinomialNB CountVectorizer,60,0.0,0.0,0.4
546,109,SGDClassifier,60,0.0,0.0,0.4
547,109,PassiveAggressiveClassifier: C = 0.01,60,0.0,0.0,0.4
548,109,MultinomialNB TfidfVectorizer,60,0.0,0.0,0.4
549,109,LinearSVC: C = 0,60,0.0,0.0,0.4
550,110,MultinomialNB CountVectorizer,73,3.0,0.0410958904109589,0.3
551,110,SGDClassifier,73,2.0,0.0273972602739726,0.29
552,110,PassiveAggressiveClassifier: C = 0.01,73,2.0,0.0273972602739726,0.29
553,110,MultinomialNB TfidfVectorizer,73,0.0,0.0,0.27
554,110,LinearSVC: C = 0,73,3.0,0.0410958904109589,0.3
555,111,MultinomialNB CountVectorizer,52,2.0,0.038461538461538464,0.5
556,111,SGDClassifier,52,1.0,0.019230769230769232,0.49
557,111,PassiveAggressiveClassifier: C = 0.01,52,1.0,0.019230769230769232,0.49
558,111,MultinomialNB TfidfVectorizer,52,0.0,0.0,0.48
559,111,LinearSVC: C = 0,52,2.0,0.038461538461538464,0.5
560,112,MultinomialNB CountVectorizer,65,2.0,0.03076923076923077,0.37
561,112,SGDClassifier,65,0.0,0.0,0.35
562,112,PassiveAggressiveClassifier: C = 0.01,65,1.0,0.015384615384615385,0.36
563,112,MultinomialNB TfidfVectorizer,65,0.0,0.0,0.35
564,112,LinearSVC: C = 0,65,0.0,0.0,0.35
565,113,MultinomialNB CountVectorizer,60,1.0,0.016666666666666666,0.41
566,113,SGDClassifier,60,1.0,0.016666666666666666,0.41
567,113,PassiveAggressiveClassifier: C = 0.01,60,1.0,0.016666666666666666,0.41
568,113,MultinomialNB TfidfVectorizer,60,0.0,0.0,0.4
569,113,LinearSVC: C = 0,60,2.0,0.03333333333333333,0.42
570,114,MultinomialNB CountVectorizer,59,1.0,0.01694915254237288,0.42
571,114,SGDClassifier,59,0.0,0.0,0.41
572,114,PassiveAggressiveClassifier: C = 0.01,59,0.0,0.0,0.41
573,114,MultinomialNB TfidfVectorizer,59,0.0,0.0,0.41
574,114,LinearSVC: C = 0,59,0.0,0.0,0.41
575,115,MultinomialNB CountVectorizer,43,0.0,0.0,0.57
576,115,SGDClassifier,43,0.0,0.0,0.57
577,115,PassiveAggressiveClassifier: C = 0.01,43,0.0,0.0,0.57
578,115,MultinomialNB TfidfVectorizer,43,0.0,0.0,0.57
579,115,LinearSVC: C = 0,43,1.0,0.023255813953488372,0.58
580,116,MultinomialNB CountVectorizer,49,0.9999999999999999,0.02040816326530612,0.52
581,116,SGDClassifier,49,0.0,0.0,0.51
582,116,PassiveAggressiveClassifier: C = 0.01,49,0.0,0.0,0.51
583,116,MultinomialNB TfidfVectorizer,49,0.0,0.0,0.51
584,116,LinearSVC: C = 0,49,0.0,0.0,0.51
585,117,MultinomialNB CountVectorizer,52,3.0,0.057692307692307696,0.51
586,117,SGDClassifier,52,1.0,0.019230769230769232,0.49
587,117,PassiveAggressiveClassifier: C = 0.01,52,1.0,0.019230769230769232,0.49
588,117,MultinomialNB TfidfVectorizer,52,0.0,0.0,0.48
589,117,LinearSVC: C = 0,52,2.0,0.038461538461538464,0.5
590,118,MultinomialNB CountVectorizer,61,2.0,0.03278688524590164,0.41
591,118,SGDClassifier,61,1.0,0.01639344262295082,0.4
592,118,PassiveAggressiveClassifier: C = 0.01,61,1.0,0.01639344262295082,0.4
593,118,MultinomialNB TfidfVectorizer,61,0.0,0.0,0.39
594,118,LinearSVC: C = 0,61,1.0,0.01639344262295082,0.4
595,119,MultinomialNB CountVectorizer,45,0.0,0.0,0.55
596,119,SGDClassifier,45,0.0,0.0,0.55
597,119,PassiveAggressiveClassifier: C = 0.01,45,0.0,0.0,0.55
598,119,MultinomialNB TfidfVectorizer,45,0.0,0.0,0.55
599,119,LinearSVC: C = 0,45,0.0,0.0,0.55
600,120,MultinomialNB CountVectorizer,43,2.0,0.046511627906976744,0.59
601,120,SGDClassifier,43,0.0,0.0,0.57
602,120,PassiveAggressiveClassifier: C = 0.01,43,0.0,0.0,0.57
603,120,MultinomialNB TfidfVectorizer,43,0.0,0.0,0.57
604,120,LinearSVC: C = 0,43,1.0,0.023255813953488372,0.58
605,121,MultinomialNB CountVectorizer,43,1.0,0.023255813953488372,0.58
606,121,SGDClassifier,43,0.0,0.0,0.57
607,121,PassiveAggressiveClassifier: C = 0.01,43,0.0,0.0,0.57
608,121,MultinomialNB TfidfVectorizer,43,0.0,0.0,0.57
609,121,LinearSVC: C = 0,43,1.0,0.023255813953488372,0.58
610,122,MultinomialNB CountVectorizer,51,0.0,0.0,0.49
611,122,SGDClassifier,51,0.0,0.0,0.49
612,122,PassiveAggressiveClassifier: C = 0.01,51,0.0,0.0,0.49
613,122,MultinomialNB TfidfVectorizer,51,0.0,0.0,0.49
614,122,LinearSVC: C = 0,51,0.0,0.0,0.49
615,123,MultinomialNB CountVectorizer,61,2.0,0.03278688524590164,0.41
616,123,SGDClassifier,61,0.0,0.0,0.39
617,123,PassiveAggressiveClassifier: C = 0.01,61,0.0,0.0,0.39
618,123,MultinomialNB TfidfVectorizer,61,0.0,0.0,0.39
619,123,LinearSVC: C = 0,61,1.0,0.01639344262295082,0.4
620,124,MultinomialNB CountVectorizer,62,0.0,0.0,0.38
621,124,SGDClassifier,62,0.0,0.0,0.38
622,124,PassiveAggressiveClassifier: C = 0.01,62,0.0,0.0,0.38
623,124,MultinomialNB TfidfVectorizer,62,0.0,0.0,0.38
624,124,LinearSVC: C = 0,62,0.0,0.0,0.38
625,125,MultinomialNB CountVectorizer,63,0.0,0.0,0.37
626,125,SGDClassifier,63,0.0,0.0,0.37
627,125,PassiveAggressiveClassifier: C = 0.01,63,0.0,0.0,0.37
628,125,MultinomialNB TfidfVectorizer,63,0.0,0.0,0.37
629,125,LinearSVC: C = 0,63,0.0,0.0,0.37
630,126,MultinomialNB CountVectorizer,65,5.0,0.07692307692307693,0.4
631,126,SGDClassifier,65,0.0,0.0,0.35
632,126,PassiveAggressiveClassifier: C = 0.01,65,0.0,0.0,0.35
633,126,MultinomialNB TfidfVectorizer,65,0.0,0.0,0.35
634,126,LinearSVC: C = 0,65,2.0,0.03076923076923077,0.37
635,127,MultinomialNB CountVectorizer,57,2.0,0.03508771929824561,0.45
636,127,SGDClassifier,57,0.0,0.0,0.43
637,127,PassiveAggressiveClassifier: C = 0.01,57,0.0,0.0,0.43
638,127,MultinomialNB TfidfVectorizer,57,0.0,0.0,0.43
639,127,LinearSVC: C = 0,57,1.0,0.017543859649122806,0.44
640,128,MultinomialNB CountVectorizer,70,3.0,0.04285714285714286,0.33
641,128,SGDClassifier,70,1.0,0.014285714285714285,0.31
642,128,PassiveAggressiveClassifier: C = 0.01,70,1.0,0.014285714285714285,0.31
643,128,MultinomialNB TfidfVectorizer,70,0.0,0.0,0.3
644,128,LinearSVC: C = 0,70,0.0,0.0,0.3
645,129,MultinomialNB CountVectorizer,67,2.0,0.029850746268656716,0.35
646,129,SGDClassifier,67,1.0,0.014925373134328358,0.34
647,129,PassiveAggressiveClassifier: C = 0.01,67,1.0,0.014925373134328358,0.34
648,129,MultinomialNB TfidfVectorizer,67,0.0,0.0,0.33
649,129,LinearSVC: C = 0,67,1.0,0.014925373134328358,0.34
650,130,MultinomialNB CountVectorizer,75,1.0,0.013333333333333334,0.26
651,130,SGDClassifier,75,1.0,0.013333333333333334,0.26
652,130,PassiveAggressiveClassifier: C = 0.01,75,1.0,0.013333333333333334,0.26
653,130,MultinomialNB TfidfVectorizer,75,0.0,0.0,0.25
654,130,LinearSVC: C = 0,75,2.0,0.02666666666666667,0.27
655,131,MultinomialNB CountVectorizer,72,2.0,0.027777777777777776,0.3
656,131,SGDClassifier,72,1.0,0.013888888888888888,0.29
657,131,PassiveAggressiveClassifier: C = 0.01,72,1.0,0.013888888888888888,0.29
658,131,MultinomialNB TfidfVectorizer,72,0.0,0.0,0.28
659,131,LinearSVC: C = 0,72,3.0,0.041666666666666664,0.31
660,132,MultinomialNB CountVectorizer,69,3.0,0.043478260869565216,0.34
661,132,SGDClassifier,69,1.0,0.014492753623188406,0.32
662,132,PassiveAggressiveClassifier: C = 0.01,69,1.0,0.014492753623188406,0.32
663,132,MultinomialNB TfidfVectorizer,69,0.0,0.0,0.31
664,132,LinearSVC: C = 0,69,0.0,0.0,0.31
665,133,MultinomialNB CountVectorizer,66,4.0,0.06060606060606061,0.38
666,133,SGDClassifier,66,0.0,0.0,0.34
667,133,PassiveAggressiveClassifier: C = 0.01,66,1.0,0.015151515151515152,0.35
668,133,MultinomialNB TfidfVectorizer,66,0.0,0.0,0.34
669,133,LinearSVC: C = 0,66,2.0,0.030303030303030304,0.36
670,134,MultinomialNB CountVectorizer,66,2.0,0.030303030303030304,0.36
671,134,SGDClassifier,66,1.0,0.015151515151515152,0.35
672,134,PassiveAggressiveClassifier: C = 0.01,66,2.0,0.030303030303030304,0.36
673,134,MultinomialNB TfidfVectorizer,66,0.0,0.0,0.34
674,134,LinearSVC: C = 0,66,2.0,0.030303030303030304,0.36
675,135,MultinomialNB CountVectorizer,62,2.0,0.03225806451612903,0.4
676,135,SGDClassifier,62,1.0,0.016129032258064516,0.39
677,135,PassiveAggressiveClassifier: C = 0.01,62,1.0,0.016129032258064516,0.39
678,135,MultinomialNB TfidfVectorizer,62,0.0,0.0,0.38
679,135,LinearSVC: C = 0,62,2.0,0.03225806451612903,0.4
680,136,MultinomialNB CountVectorizer,48,2.0,0.041666666666666664,0.54
681,136,SGDClassifier,48,0.0,0.0,0.52
682,136,PassiveAggressiveClassifier: C = 0.01,48,0.0,0.0,0.52
683,136,MultinomialNB TfidfVectorizer,48,0.0,0.0,0.52
684,136,LinearSVC: C = 0,48,0.0,0.0,0.52
685,137,MultinomialNB CountVectorizer,50,0.0,0.0,0.5
686,137,SGDClassifier,50,0.0,0.0,0.5
687,137,PassiveAggressiveClassifier: C = 0.01,50,0.0,0.0,0.5
688,137,MultinomialNB TfidfVectorizer,50,0.0,0.0,0.5
689,137,LinearSVC: C = 0,50,0.0,0.0,0.5
690,138,MultinomialNB CountVectorizer,49,0.0,0.0,0.51
691,138,SGDClassifier,49,0.0,0.0,0.51
692,138,PassiveAggressiveClassifier: C = 0.01,49,0.0,0.0,0.51
693,138,MultinomialNB TfidfVectorizer,49,0.0,0.0,0.51
694,138,LinearSVC: C = 0,49,0.0,0.0,0.51
695,139,MultinomialNB CountVectorizer,59,2.0,0.03389830508474576,0.43
696,139,SGDClassifier,59,1.0,0.01694915254237288,0.42
697,139,PassiveAggressiveClassifier: C = 0.01,59,0.0,0.0,0.41
698,139,MultinomialNB TfidfVectorizer,59,0.0,0.0,0.41
699,139,LinearSVC: C = 0,59,1.0,0.01694915254237288,0.42
700,140,MultinomialNB CountVectorizer,63,2.0,0.031746031746031744,0.39
701,140,SGDClassifier,63,0.0,0.0,0.37
702,140,PassiveAggressiveClassifier: C = 0.01,63,0.0,0.0,0.37
703,140,MultinomialNB TfidfVectorizer,63,0.0,0.0,0.37
704,140,LinearSVC: C = 0,63,1.0,0.015873015873015872,0.38
705,141,MultinomialNB CountVectorizer,57,0.0,0.0,0.43
706,141,SGDClassifier,57,0.0,0.0,0.43
707,141,PassiveAggressiveClassifier: C = 0.01,57,0.0,0.0,0.43
708,141,MultinomialNB TfidfVectorizer,57,0.0,0.0,0.43
709,141,LinearSVC: C = 0,57,0.0,0.0,0.43
710,142,MultinomialNB CountVectorizer,58,3.0,0.05172413793103448,0.45
711,142,SGDClassifier,58,1.0,0.017241379310344827,0.43
712,142,PassiveAggressiveClassifier: C = 0.01,58,1.0,0.017241379310344827,0.43
713,142,MultinomialNB TfidfVectorizer,58,0.0,0.0,0.42
714,142,LinearSVC: C = 0,58,1.0,0.017241379310344827,0.43
715,143,MultinomialNB CountVectorizer,60,0.0,0.0,0.4
716,143,SGDClassifier,60,0.0,0.0,0.4
717,143,PassiveAggressiveClassifier: C = 0.01,60,0.0,0.0,0.4
718,143,MultinomialNB TfidfVectorizer,60,0.0,0.0,0.4
719,143,LinearSVC: C = 0,60,0.0,0.0,0.4
720,144,MultinomialNB CountVectorizer,62,2.0,0.03225806451612903,0.4
721,144,SGDClassifier,62,0.0,0.0,0.38
722,144,PassiveAggressiveClassifier: C = 0.01,62,0.0,0.0,0.38
723,144,MultinomialNB TfidfVectorizer,62,0.0,0.0,0.38
724,144,LinearSVC: C = 0,62,2.0,0.03225806451612903,0.4
725,145,MultinomialNB CountVectorizer,67,0.0,0.0,0.33
726,145,SGDClassifier,67,0.0,0.0,0.33
727,145,PassiveAggressiveClassifier: C = 0.01,67,0.0,0.0,0.33
728,145,MultinomialNB TfidfVectorizer,67,0.0,0.0,0.33
729,145,LinearSVC: C = 0,67,0.0,0.0,0.33
730,146,MultinomialNB CountVectorizer,50,1.0,0.02,0.51
731,146,SGDClassifier,50,0.0,0.0,0.5
732,146,PassiveAggressiveClassifier: C = 0.01,50,0.0,0.0,0.5
733,146,MultinomialNB TfidfVectorizer,50,0.0,0.0,0.5
734,146,LinearSVC: C = 0,50,0.0,0.0,0.5
735,147,MultinomialNB CountVectorizer,52,2.0,0.038461538461538464,0.5
736,147,SGDClassifier,52,1.0,0.019230769230769232,0.49
737,147,PassiveAggressiveClassifier: C = 0.01,52,0.0,0.0,0.48
738,147,MultinomialNB TfidfVectorizer,52,0.0,0.0,0.48
739,147,LinearSVC: C = 0,52,1.0,0.019230769230769232,0.49
740,148,MultinomialNB CountVectorizer,58,1.0,0.017241379310344827,0.43
741,148,SGDClassifier,58,0.0,0.0,0.42
742,148,PassiveAggressiveClassifier: C = 0.01,58,1.0,0.017241379310344827,0.43
743,148,MultinomialNB TfidfVectorizer,58,0.0,0.0,0.42
744,148,LinearSVC: C = 0,58,1.0,0.017241379310344827,0.43
745,149,MultinomialNB CountVectorizer,65,1.0,0.015384615384615385,0.36
746,149,SGDClassifier,65,0.0,0.0,0.35
747,149,PassiveAggressiveClassifier: C = 0.01,65,0.0,0.0,0.35
748,149,MultinomialNB TfidfVectorizer,65,0.0,0.0,0.35
749,149,LinearSVC: C = 0,65,0.0,0.0,0.35
750,150,MultinomialNB CountVectorizer,52,2.0,0.038461538461538464,0.5
751,150,SGDClassifier,52,1.0,0.019230769230769232,0.49
752,150,PassiveAggressiveClassifier: C = 0.01,52,1.0,0.019230769230769232,0.49
753,150,MultinomialNB TfidfVectorizer,52,0.0,0.0,0.48
754,150,LinearSVC: C = 0,52,1.0,0.019230769230769232,0.49
755,151,MultinomialNB CountVectorizer,45,0.0,0.0,0.55
756,151,SGDClassifier,45,0.0,0.0,0.55
757,151,PassiveAggressiveClassifier: C = 0.01,45,0.0,0.0,0.55
758,151,MultinomialNB TfidfVectorizer,45,0.0,0.0,0.55
759,151,LinearSVC: C = 0,45,0.0,0.0,0.55
760,152,MultinomialNB CountVectorizer,52,1.0,0.019230769230769232,0.49
761,152,SGDClassifier,52,0.0,0.0,0.48
762,152,PassiveAggressiveClassifier: C = 0.01,52,0.0,0.0,0.48
763,152,MultinomialNB TfidfVectorizer,52,0.0,0.0,0.48
764,152,LinearSVC: C = 0,52,0.0,0.0,0.48
765,153,MultinomialNB CountVectorizer,50,1.0,0.02,0.51
766,153,SGDClassifier,50,0.0,0.0,0.5
767,153,PassiveAggressiveClassifier: C = 0.01,50,0.0,0.0,0.5
768,153,MultinomialNB TfidfVectorizer,50,0.0,0.0,0.5
769,153,LinearSVC: C = 0,50,0.0,0.0,0.5
770,154,MultinomialNB CountVectorizer,57,4.0,0.07017543859649122,0.47
771,154,SGDClassifier,57,0.0,0.0,0.43
772,154,PassiveAggressiveClassifier: C = 0.01,57,0.0,0.0,0.43
773,154,MultinomialNB TfidfVectorizer,57,0.0,0.0,0.43
774,154,LinearSVC: C = 0,57,0.0,0.0,0.43
775,155,MultinomialNB CountVectorizer,64,1.0,0.015625,0.37
776,155,SGDClassifier,64,0.0,0.0,0.36
777,155,PassiveAggressiveClassifier: C = 0.01,64,0.0,0.0,0.36
778,155,MultinomialNB TfidfVectorizer,64,0.0,0.0,0.36
779,155,LinearSVC: C = 0,64,0.0,0.0,0.36
780,156,MultinomialNB CountVectorizer,64,2.0,0.03125,0.38
781,156,SGDClassifier,64,0.0,0.0,0.36
782,156,PassiveAggressiveClassifier: C = 0.01,64,0.0,0.0,0.36
783,156,MultinomialNB TfidfVectorizer,64,0.0,0.0,0.36
784,156,LinearSVC: C = 0,64,0.0,0.0,0.36
785,157,MultinomialNB CountVectorizer,60,1.0,0.016666666666666666,0.41
786,157,SGDClassifier,60,2.0,0.03333333333333333,0.42
787,157,PassiveAggressiveClassifier: C = 0.01,60,0.0,0.0,0.4
788,157,MultinomialNB TfidfVectorizer,60,0.0,0.0,0.4
789,157,LinearSVC: C = 0,60,1.0,0.016666666666666666,0.41
790,158,MultinomialNB CountVectorizer,69,1.0,0.014492753623188406,0.32
791,158,SGDClassifier,69,0.0,0.0,0.31
792,158,PassiveAggressiveClassifier: C = 0.01,69,0.0,0.0,0.31
793,158,MultinomialNB TfidfVectorizer,69,0.0,0.0,0.31
794,158,LinearSVC: C = 0,69,1.0,0.014492753623188406,0.32
795,159,MultinomialNB CountVectorizer,62,2.0,0.03225806451612903,0.4
796,159,SGDClassifier,62,1.0,0.016129032258064516,0.39
797,159,PassiveAggressiveClassifier: C = 0.01,62,1.0,0.016129032258064516,0.39
798,159,MultinomialNB TfidfVectorizer,62,0.0,0.0,0.38
799,159,LinearSVC: C = 0,62,1.0,0.016129032258064516,0.39
800,160,MultinomialNB CountVectorizer,74,2.0,0.02702702702702703,0.28
801,160,SGDClassifier,74,2.0,0.02702702702702703,0.28
802,160,PassiveAggressiveClassifier: C = 0.01,74,2.0,0.02702702702702703,0.28
